483868960,-456817628,-1291106318,-156785477,-1131603544,1850530312,-864221560,1250142201,-554138433,1649893823,1874589183,-927565677,796986430,303601629,1104253788,-545950514,-664236369,45631471,-635763501,22548797,689262881,-1907319875,-1696812607,598000558,-1173693894,405232335,1650648543,130496583,489482898,163388978,-1548946508,-669895445,650716734,1186299003,1669565003,355585761,1318667178,1950839308,-1213058522,819517111,-2001153109,-166360683,1965499762,-1249993116,-1834551597,1111591133,-432277637,548437420,-383937529,-1853381182,-1885552799,-540231480,638379087,-1570142338,258652684,1412607301,732129261,2016516139,177379164,-1370592980,1597479088,-1541707128,1730012837,2091126882,-26612343,-1200211971,-221620646,1331803217,-819264674,1063434972,849918727,4489672,-1447362786,-1323439895,-835645052,1678272799,-1888191211,-186756580,-1520963481,610772127,-1417240192,2070030244,-1459282758,-1574846176,283582052,-945279185,1997682157,1272450290,-1275182438,-1859246488,838053134,990351616,-1138989522,-1481418047,798849846,-230229966,703154154,2066119026,-1101509818,0,
-420628761,1495859646,-1450070728,810641912,898456524,-869527679,-869767029,-1585938995,611297930,-1472565964,2098481126,-219260897,1923463154,-964005125,-1394709763,-510655833,1492004399,-1830561489,-1878009527,-969603314,1405304158,-1172037794,1372518067,-947660916,-536968861,1945362325,429068171,873569746,-529207046,-1654156832,-2031079490,-680160214,-1636161012,485131281,-1209222840,-589935397,-1235505341,1752893888,1064660455,150571985,-388371744,-500488045,-375660527,457545341,-189920565,-196524865,-979992793,1923948026,-729216533,180916686,423146217,-2022889616,669612728,1656310690,-1039353300,-417950019,485156621,387775417,882917579,-1949089967,-267724478,1147358897,238018778,745578329,1645011578,-979354097,-957545695,1857595679,1290285624,676631099,-153300280,1262698160,-1942056136,2041446606,872822862,-412007490,-1786388100,-2102105328,1905266623,1240230344,-1928704604,-1406271300,63966758,-1777001865,545325442,-547599611,-933361089,-1921375157,-1958217235,1515217885,575052913,2047610230,-1930876459,632610164,1823689210,41431303,-985384296,-87024130,-1727156373,0,
-1788454149,973181776,2091677366,-291221418,636852070,-265099972,1869150110,1630067787,-1871569640,-716852813,1604730292,-63200064,-1923546856,-1607753956,-325338608,-1652850758,-2106189733,2130981732,-1471882600,-1649730818,-1768947366,879222784,-1999585351,342954419,1221767902,-813086158,-865396397,-1806616507,575906845,1206670218,159473396,815022731,-1171791350,-1821989201,-936978616,578889771,-483023383,-1642738593,74261200,-878843075,728776993,-1942811469,883834322,1172546862,-1614384555,225288359,-316658288,2066480614,737703860,1022883801,2061094076,-1998819027,-1693683056,-1996679535,116615978,1446381130,-1184042963,-1543548927,635778247,-252289555,-31020069,1391583437,-2098162743,-681493938,1517805127,-2014106164,1786839591,-1902647915,-550195699,732277520,-733741492,580262524,598316432,176271139,-1384179962,-1199418574,719180302,-530925933,824591044,-1636195710,-1482346514,-2030642255,883160576,199064372,1192347740,-180386155,1231531257,-2069100109,952861719,1602132324,862379174,-539884561,-1092847735,1183554772,1996979942,-974187644,-1344377833,1073787120,346729979,0,
942299786,85663730,1483183885,918199445,-1196575951,1411380337,259251369,-193566927,-118062923,-2078298844,-1209785643,-1692079657,-1108319977,1885345921,-1367879731,-1905136517,-464117845,-1233432555,1260719265,1738733190,237809898,292383180,1440765736,547466165,-1613654137,-1913292433,1492565813,-1152085183,-1864235329,-1555650963,1186087688,1184542016,63002101,1737382365,1199767303,-1197442485,-472213123,-1667184445,-1839258450,-2004133537,-1876790089,-294822255,1169616066,-1713217528,-1038386848,-151991311,595130572,-1461055301,-219109340,-93143615,1500960709,1520079747,-849418634,-1623621537,-1740594675,-1557244704,761232804,1975391013,1351213218,-842977557,-2095909083,235892791,563688333,-598310722,1988946485,-1396962181,627534751,-1407264750,-1961455965,-779824152,-1607857315,-1673785048,1938237673,-1936906748,-1538235592,-540208915,1538171773,-1209035097,-390480639,83393880,-1111496346,1003976452,-2141304165,339744791,1668142609,1991994089,1879821297,1675403113,-96022940,710250053,-1821237206,1551653197,-2029496557,481947371,-1647626725,-440619812,-177914829,733240981,-1221783555,0,
-518871622,222931793,1600904411,688084453,1542715986,353855765,752362037,-1017240500,-1394366248,1861519190,-2030200627,-890241737,1785506353,-799575365,432845966,1428913283,-679921188,-275366816,-1998954398,-129876933,1321622155,-1650260775,-865130776,-1491410627,-650997771,-1477078154,-1433161117,59297308,-597827094,601923016,-833562635,982622280,-404849497,-1149926556,805872140,-1398088852,2007925355,-1392410138,-969863653,-308517097,1873601098,89892152,-720342643,-1554333027,-1756084160,1391130644,-374949386,854987583,1130920584,-2017412921,1190001803,485060745,109819950,-459631050,-1336932140,686297851,-424481565,-1050855130,1607856799,-1292089109,2106117648,-1982358089,628213559,1520850345,842872108,-1012661967,638706134,786931428,-1791014062,-469538814,674272087,168348747,-684303859,-555941881,2005537071,-609239689,1970689398,-354753782,97378205,-104564217,-194350207,-30278261,-641717472,1995603980,-582916974,205200835,479380777,-762964825,80478550,1507815141,495237138,-549750031,1329103312,641393830,-1588418994,1737504026,-329150030,-100967681,1693542624,0,
-384559689,789751879,-977869828,636730775,46228520,1049418991,415903126,553819574,1575130467,1389564133,138202376,-1869063396,1800183420,-860181780,-298212723,-683066232,-1855762541,633185337,361349549,-1208353979,983986980,-1515825358,70226605,-387237496,-1709109604,-631048584,-1391585463,-308577508,-449603536,1458237479,1232291488,1648198720,7026154,738247004,1566028911,922436303,-39495164,-1858142729,-2020280447,1109108129,-1646243719,1720160417,225936230,-2136734159,1980666328,-237471984,1445456226,-1418459009,-1790185638,1677295241,-1045252952,-312142536,691072055,-475347802,-533375544,1675940371,-1141778380,-885784487,724160868,689192061,1018986368,1404098352,473048618,1525369463,379618240,-1938373926,492805629,1887122879,-1971604888,1739934441,369196661,594007341,1042607180,272209624,-1211511670,-766334880,1134916214,592092240,-1848764533,-8881767,-1745245127,-853316186,-321552556,124565990,1859107462,-354063192,-1648072257,1558969218,1363897470,36988313,319396698,577842811,-1237554873,558552697,-1611159718,1724875669,-206789854,578086537,1479600848,0,
-1208089426,-448856685,347080441,-647312788,-463482399,981879812,407788326,-843803253,1003330590,-1147508981,841832046,100025108,-766299313,599153071,-234626559,1516183978,1755159463,2092515753,506082714,1010633913,-775126794,-798891484,-192713485,-1800976675,1318521662,1584012997,-999915397,-99477883,-1693390713,1739629290,106009925,778897619,869638127,2092906805,-1553082302,891813574,-1792179708,-169830581,2090424498,-1483118437,2082523733,618701272,-2112907817,-251505809,-475871674,-2000786218,-652168212,1611869481,273159460,-230196209,-537752492,1017012886,1217942905,34080736,122031382,1800682452,943510432,-1670100418,-621896823,1630903028,-1504506469,216733694,-2108658101,-484343589,1682120739,1131563600,236327543,364608616,-941133568,1477557388,245141526,-450402341,-757847397,-1044782543,-493297195,-1661396876,1583504592,837761321,-1770998792,1568466010,1510725385,172235857,-437543281,-832036162,-857600120,-381765063,1249988326,1045367360,-591680509,-505334745,-69446591,741314961,1935245173,-538564254,1567654856,-885574055,477958450,1394881196,-1367398464,0,
-27571705,1637304780,-453462114,-77709364,321106368,1529234625,507587373,-496771661,136113899,1564920677,1787535229,825310133,-1377779759,-1717270632,1033729563,-29148045,965158449,-1713359963,-291483605,1272363381,1081745745,-1806447416,515778716,937059146,1258452310,-427234832,606625181,794558451,470356949,653736645,1308712270,404794241,3013033,-1266846997,2028464570,-336724227,923702790,677848456,-1268897787,-654032505,346230478,737563907,1177939681,-257423423,-1623525853,-2070955249,2110720070,-1315183251,-703118020,-1911223065,-863282590,659625300,774418556,837337050,-156750899,-509592727,995535040,-691334646,-689244416,306816302,-1910202888,-226993296,-1014791929,-1483821993,-53455112,1038936866,-1167317131,741089196,1700622992,11728088,-492004967,-1760045517,1353672153,719540908,-445484818,1994510477,789875665,-1060495584,422993111,398167200,1908021802,1789684581,1499190667,1580101494,-475394210,1329370586,-920352179,766798180,91319815,-65076014,951058145,-806078354,295590252,1303988634,-1319957446,294972650,-886380706,-1834881095,186267767,0,
-991366575,188975461,-71670105,-674668654,799462498,1429843981,370168825,253684106,1681341929,1734437295,188999513,2127532179,-965771391,546083502,-1172783985,1660167285,-1886660578,374059760,-1336824193,-609956078,-1960281759,-1706537572,377415069,1604416458,-690619090,1787685156,939121056,-1240063711,-1274601349,-1123216507,104020597,922908831,1503582058,-107747635,809628790,1221931255,1464012442,1865142749,-1428044837,-2026170773,705277370,-897275536,1963133808,-1254937234,-1923436706,1997620571,-1728781688,2037373834,1698390549,1408904726,-1387426256,-232310141,-1243339078,-179364230,-1438328408,-621610563,1757626378,-1054319156,-1149828594,1585607130,-433813641,-1812646407,-1304549028,-1259876697,635378491,-1220212189,-46431084,2020832056,1978096047,523030876,495499577,-1533084591,347389404,1547893168,-1130553855,-1631877881,-196054702,122156904,-25570617,2100105638,-1294293192,-1338899315,-580197434,708265173,-1952312156,1622594731,651881476,-1996635400,-909501908,1658208470,-1499862261,-1600329771,3240637,1385508849,-1227931170,409318009,-216761430,793263917,-2116416725,0,
-676393596,-14131281,2104323115,-1109139447,1684628754,1946831361,-1053865630,-1566228452,2146350397,1386914428,1255552333,1566509558,648925217,-182096005,-1258094431,-835659916,960947225,-1653537556,-936921677,-916201787,606272082,-184032941,-1440986325,-935804665,-974370150,1759827732,-1740681737,-965664974,1494710397,-1941830159,77772419,-1713170123,-1357181550,-997234480,-99328730,363010910,-940325614,-1390543935,-741031457,-1405968898,-1016496983,-1656177088,1137056576,-1175930036,1819401872,-927656522,805888169,78888841,-1622468389,-1831316411,1855603641,-1902045339,-1984285169,-309827643,-706982654,2005614753,394128119,1111094536,1932955643,505651444,-1396707913,1190028133,679062074,-477599949,-631494111,-822567820,345965026,888461995,-847878329,-1125678058,1478588249,-1088635695,-2108935600,-1840157513,1069743678,-995516131,-222682481,338430934,626938266,2002476850,-1597453615,990950085,1419982676,1203438401,-1643713547,1451544493,-1668348182,1684136111,-21250878,1432025813,-2057672866,-36918538,223697652,2076251171,816871533,1624029384,1814346136,634664162,-158147834,0,
964323261,-1346055667,217810714,-1629956126,1007854021,398184019,1102450587,1622678960,-1164632129,634300916,989650606,1202660445,-1779043304,-497177255,-526694953,1584479832,-1941159302,1093369728,-1268576965,-950774946,1034948192,1138168576,45610577,1427455775,470671084,463003466,71579098,254866978,-1771025417,314829361,1982208270,1672516837,-810760086,-275814997,909527575,-2054898361,-1318961717,-1900681768,1728669634,560916010,873286938,1640198980,709289075,-499285676,1558137054,-1967391384,-82157478,168434582,658652282,-2124942986,1831072484,-277423313,1405457604,-1918043818,-1851844749,1440415857,-1110164009,1022699243,2076127568,606358693,1313753640,394727322,2042354400,-634555605,539850455,-550134773,955675669,-1649936155,-956489401,326537265,-2075810777,-1061542442,-2107407888,1092292488,-485834108,324529413,1065566323,508928413,-1853859067,526904999,-1512459026,-981632301,99631457,-46925700,-1297126767,-1313403549,510846950,-1145657224,158709617,-593090908,-1094652571,1296962982,-1446675045,1942887564,-524609939,-1888115895,174090604,-1014444170,601630140,0,
-1474787319,-1628655514,1146401390,338978648,1946994370,-1990014920,741821170,-603737647,-1955909804,-1040550305,864716002,-1781755494,712097483,-436282229,-1445652335,1062351576,1381551950,-713815713,-320269357,101350495,1531823289,-2108724359,-621647189,1799578708,563310184,1184231598,1477533513,1295411987,1701196373,-978954855,-1004604110,-685875117,-2003872411,2086299991,-1402412096,620877448,1198781694,1829915019,-267011123,-1775835000,1126270428,-462890328,2075735211,1900754289,664988709,-914292626,1823200342,-637192504,990281914,-1378919756,104359660,-983411483,254711759,1144818280,1290074460,-551068273,-1609868099,-1162329388,776227678,1330594018,578164502,-736777438,-518525790,1388198009,1255353594,-2037525470,559577420,1356709064,-1893632344,1171080777,1229760926,-734532407,1668462423,977136636,857155830,-999339046,1127370566,982440974,-1589745669,-832964123,1918663442,-326121337,1984224787,-908736063,1092203590,-2020731481,-928289257,-2040735273,-1755904200,415096106,1464263242,-38235384,237859346,840524236,-1243827322,-374656562,-1619549906,-1446660337,-630681673,0,
-1254150997,1865018895,889560967,-1150234322,-1933429322,1609019858,1935520424,-1968092392,-1585887233,-36405693,708895618,-2014658886,826574812,662586697,1065424232,497670752,-1994465882,-1058737379,1720349450,-2103819422,231485507,1186617168,-2052899541,-816361266,1419261184,902371858,1338855574,918244420,-611194717,-511753808,-1620732078,1332174113,1927087552,1767705694,1185732884,-1942191648,-663483317,-1311694282,1848155893,2048932796,709537390,370631552,-1669194140,-1846685544,-2123778404,-163588300,-1015783587,2049827,1889188582,316112316,951718362,-1362656969,63648141,-1627059203,469681802,-1003939710,-810304809,512217752,182353600,785113447,1288287270,388453740,356108205,1772959782,441346117,-1459202209,97768658,1850047545,1873834245,-1623957922,1486048687,-2132845055,1487478280,369423265,-1474968896,-1134304606,-725027620,-1889262541,852557225,-1215806934,1656987211,450102705,66887855,1819870200,1140643056,-13155503,-1322137238,2012216667,316483853,1145632550,-766137672,1935218297,1737403804,1088574369,-381726219,1770256753,-668015965,1714610522,1490553704,0,
540518454,-319005011,-636637156,1062990608,-1084237069,535649955,-149638808,1369656714,122535272,1958124674,-889979565,-893273382,2128555419,1458259655,-1765849314,335001815,513584564,-954800306,-1545008690,-2087921488,91519253,700798160,-1420757657,-134154740,-781625682,-665208661,-122717350,-1611187086,-1783907186,-1540772631,-1110888901,-519987477,1877547196,-1608665478,-934549322,-122051098,-284798137,-1318543420,-991760445,1123923803,-1019748965,553351005,959349784,-1007141583,196797205,896808727,-400648481,252202468,1587048154,-1935583428,-537422423,721009506,-1005282588,-862662118,-1438416479,309636150,251206749,1793416129,459326980,-1284824344,-1911832272,-849030646,-461143600,1271732130,787919579,1182738652,387266747,187828246,150049418,1222989482,917118822,1924211103,1926742625,1180435775,-1232963886,-468751962,1716088857,-1396831555,-201217261,-1308784569,-180734770,1186918114,-1300158,848632115,170483222,1543110797,534257847,1574938327,-361941931,2040446848,-1622367369,1378857917,-289680817,181640807,-1077028373,1102476850,1706123774,1374970137,-1077133869,0,
1911051118,879016165,1456802781,2111148485,914656225,423315887,1468084155,1839381996,778433974,2141351555,-1944298630,-596534170,-2098390144,-2119350078,967876353,1989814309,-1762851355,1972158554,-417163922,-872135133,1728315319,-839583674,-255682231,-774785151,-541849788,164038490,1547732987,-374175245,763396333,2006382912,-447494016,-2124043686,-1852047627,-190686275,38832475,-790790734,-485870949,-45360071,-1510053430,1385866286,1975999081,326416765,143917627,-1236448608,415744462,1700072893,-1208090626,1408216606,2109154794,-1174391591,2127546427,-2087537182,59315113,2010305247,1957090853,-834680974,879268627,1625046740,1370048623,752957696,-1851345951,-1439869516,744182270,-1655372270,-1708339374,-384632394,1418625505,1105439333,2062586687,81969619,1927878269,781141774,171256429,-1050370679,1370673164,-2008189469,-1622796766,1699508444,1282930248,-562008296,-301101830,-1780290403,-538278558,-987077332,1102148346,1563240174,-311118279,-392152315,-1870709019,-690571260,762271176,-1204881318,-819961650,-1709547730,-484335649,-1636196272,1452670446,1344369686,98013461,0,
804073084,815079361,-1047393978,2103140271,866341624,-1898934744,-1056075879,-1927555730,42198604,809961847,-671549362,772158988,-928979046,1513744260,-504058485,884120801,-79769866,1152079379,-2046408053,-1529286740,835067776,-2065201834,2028096981,-2135132488,-1703704908,-1307085130,165821105,1593201466,-2078663424,1936421844,-2118722089,1409710077,2138086294,-2084081206,246262121,963184704,144415619,-1799625547,1817926692,-1620557602,976499200,1849280375,1122854865,-1883156561,254508552,1243143097,948357888,666156334,1440807722,-1770822098,-1541123592,1317096539,-439702112,-531961057,-1194364183,-472746782,2003532703,1293791010,1218853219,-1902519427,-851097616,1716322348,212989195,1516072086,-1590058562,-122647862,-940728437,-176554705,228924850,-575455317,-327668278,812946950,1236184124,-568685215,1627275357,1131597043,2114289971,-1184828824,355067708,-309014379,-136486751,865676134,-1516344136,812780077,-324901673,-547389004,-34514004,-761038391,-2032496186,-307036643,-1066322702,-178966364,-717436527,1793623012,60655641,-2071294516,90830429,42342411,1664836436,0,
-794987562,-1960854501,384327855,-233334601,469517712,477689268,934911764,-1068133701,-2063446408,-1559452869,14699272,-1818690001,1667145910,-761489387,-1368926168,-2058026581,1792750021,2125662835,-2126754684,899761163,-623988086,-1599239208,-1093883685,-1259404649,1397445800,-480213545,74391559,-965286556,1323569426,569327393,1972163002,142947833,1533494241,-1229935425,-910033814,-1979687884,1921429862,901354395,830134921,333432174,1649559683,824753732,-345727239,-1610114595,-1108593098,-472233231,1854751935,1868555322,-701358474,1442010566,1669604854,625217443,1501597250,2114421590,-1518825979,-1731076158,1584593654,-1917964440,-93144300,1802323757,1221845727,-1988803586,-1567161669,1228980239,2132140818,1316748434,-1054208516,1255672584,-1293429127,-1948247646,-1576509325,-1469220782,1308840494,265046127,447913675,-1637867740,-1233775861,798933760,-1842132876,2026612570,-1197723519,1686858861,1580849298,-1868527275,-1307957080,1384967513,420643384,287696927,-1526523496,-89353025,-891225131,2143054291,1225309174,2078343410,1542983150,-1152667077,1876423377,1799345374,-577840883,0,
